﻿Tree #,Grant Number,Funder,Species,St. Address,Address Info,City,Ownership,X Coordinate,Y Coordinate,Census Tract,DAC Status,Date Planted,Stock Size,Grow Space,geom
20190921019,8GG17418,Match,Celtis sinensis,6103 Peabody St.,East LB -- Patrick Henry,Long Beach,Public,-118.112791,33.823681,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823681, -118.112791"
20190921024,8GG17418,CAL FIRE,Bauhinia variegata,6103 Carita St.,East LB -- Patrick Henry,Long Beach,Public,-118.112931,33.824541,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824541, -118.112931"
20190921025,8GG17418,Match,Pinus canariensis,6233 Carita St.,East LB -- Patrick Henry,Long Beach,Public,-118.110161,33.824361,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824361, -118.110161"
20190921026,8GG17418,Match,Pinus canariensis,6238 Carita St.,East LB -- Patrick Henry,Long Beach,Public,-118.110021,33.824291,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824291, -118.110021"
20190921028,8GG17418,CAL FIRE,Bauhinia variegata,6239 Carita St.,East LB -- Patrick Henry,Long Beach,Public,-118.109821,33.824501,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824501, -118.109821"
20190921029,8GG17418,Match,Cinnamomum camphora,3602 Senasac Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.113771,33.822381,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822381, -118.113771"
20190921032,8GG17418,Match,Cinnamomum camphora,3621 Senasac Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.113881,33.822831,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822831, -118.113881"
20190921037,8GG17418,Match,Cinnamomum camphora,3654 Senasac Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.113771,33.823851,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823851, -118.113771"
20190921042,8GG17418,Match,Jacaranda mimosifolia,3605 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114621,33.822541,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822541, -118.114621"
20190921047,8GG17418,Match,Jacaranda mimosifolia,3620 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114601,33.822981,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822981, -118.114601"
20190921050,8GG17418,Match,Jacaranda mimosifolia,3665 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114721,33.824251,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824251, -118.114721"
20190921051,8GG17418,Match,Jacaranda mimosifolia,3665 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114711,33.824101,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824101, -118.114711"
20190921053,8GG17418,Match,Tabebuia avellanedae,6148 Conant St.,East LB -- Patrick Henry,Long Beach,Public,-118.111261,33.824961,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824961, -118.111261"
20190921056,8GG17418,Match,Lophostemon confertus,3693 Palo Verde Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.108111,33.824811,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824811, -118.108111"
20190921058,8GG17418,CAL FIRE,Ginkgo Biloba,3602 Carfax Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.109561,33.822271,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822271, -118.109561"
20190921059,8GG17418,CAL FIRE,Ginkgo Biloba,3636 Carfax Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.109701,33.822271,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822271, -118.109701"
20190921063,8GG17418,CAL FIRE,Ginkgo Biloba,3676 Carfax Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.109631,33.824351,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824351, -118.109631"
20190921066,8GG17418,Match,Jacaranda mimosifolia,6137 Monlaco Road,East LB -- Patrick Henry,Long Beach,Public,-118.111631,33.822291,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822291, -118.111631"
20190921069,8GG17418,Match,Jacaranda mimosifolia,6203 Monlaco Road,East LB -- Patrick Henry,Long Beach,Public,-118.111121,33.822271,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822271, -118.111121"
20190921070,8GG17418,Match,Jacaranda mimosifolia,6219 Monlaco Road,East LB -- Patrick Henry,Long Beach,Public,-118.110581,33.822251,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822251, -118.110581"
20190921072,8GG17418,Match,Jacaranda mimosifolia,6239 Monlaco Road,East LB -- Patrick Henry,Long Beach,Public,-118.109861,33.822261,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822261, -118.109861"
20190921073,8GG17418,Match,Jacaranda mimosifolia,6239 Monlaco Road,East LB -- Patrick Henry,Long Beach,Public,-118.110011,33.822271,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822271, -118.110011"
20190921076,8GG17418,Match,Jacaranda mimosifolia,3659 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114661,33.824011,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824011, -118.114661"
20190921079,8GG17418,Match,Jacaranda mimosifolia,3680 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114851,33.824361,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824361, -118.114851"
20190921080,8GG17418,Match,Ulmus parvifolia,3609 Fanwood Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.115521,33.822651,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822651, -118.115521"
20190921081,8GG17418,Match,Ulmus parvifolia,3624 Fanwood Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.115411,33.823081,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823081, -118.115411"
20190921085,8GG17418,Match,Ulmus parvifolia,3685 Fanwood Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.115171,33.824311,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824311, -118.115171"
2019070301,8GG17418,Match,Geijera parviflora,3506 Myrtle Ave,7th District,Long Beach,Public,-118.181537,33.820331,6037572001,2A,2019-07-03,15-Gallon,Grass Parkway,"33.820331, -118.181537"
2019070803,8GG17418,Match,Pyrus kawakamii,1102 Bennett Ave,4th District,Long Beach,Public,-118.142585,33.780942,6037577000,,2019-07-08,15-Gallon,Grass Parkway,"33.780942, -118.142585"
2019102903,8GG17418,Match,Tabebuia avellanedae,310 Peralta Ave.,University Park Estates,Long Beach,Public,-118.10692,33.768441,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.768441, -118.10692"
2019102904,8GG17418,Match,Pinus canariensis,320 Peralta Ave.,University Park Estates,Long Beach,Public,-118.107101,33.768761,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.768761, -118.107101"
2019102907,8GG17418,Match,Pinus canariensis,351 Peralta Ave.,University Park Estates,Long Beach,Public,-118.107711,33.769341,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.769341, -118.107711"
2019102913,8GG17418,Match,Ulmus parvifolia,370 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108891,33.76996,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.76996, -118.108891"
2019102923,8GG17418,CAL FIRE,Pistacia chinensis,351 Margo Ave.,University Park Estates,Long Beach,Public,-118.110121,33.76917,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.76917, -118.110121"
2019102924,8GG17418,CAL FIRE,Pistacia chinensis,351 Margo Ave.,University Park Estates,Long Beach,Public,-118.110201,33.76918,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.76918, -118.110201"
2019102926,8GG17418,CAL FIRE,Pistacia chinensis,380 Margo Ave.,University Park Estates,Long Beach,Public,-118.109801,33.76989,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.76989, -118.109801"
2019102932,8GG17418,CAL FIRE,Pistacia chinensis,431 Margo Ave.,University Park Estates,Long Beach,Public,-118.109851,33.770532,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.770532, -118.109851"
2019102934,8GG17418,CAL FIRE,Pistacia chinensis,441 Margo Ave.,University Park Estates,Long Beach,Public,-118.109851,33.77069,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.77069, -118.109851"
2019102943,8GG17418,Match,Jacaranda mimosifolia,6256 Vista St.,University Park Estates,Long Beach,Public,-118.107161,33.768411,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.768411, -118.107161"
2019102944,8GG17418,CAL FIRE,Geijera parviflora,6259 5th St.,University Park Estates,Long Beach,Public,-118.107351,33.771951,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.771951, -118.107351"
2019102301,8GG17418,Match,Podocarpus macrophyllus,1301 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209631,33.78197,6037980033,1A,2019-10-23,15-Gallon,4' Parking Lot Island,"33.78197, -118.209631"
2019102309,8GG17418,Match,Podocarpus macrophyllus,1309 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209341,33.782411,6037980041,1A,2019-10-23,15-Gallon,3' Landscape St.rip,"33.782411, -118.209341"
2019102310,8GG17418,Match,Podocarpus macrophyllus,1310 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209061,33.782361,6037980042,1A,2019-10-23,15-Gallon,4' Landscape St.rip,"33.782361, -118.209061"
2019103001,8GG17418,CAL FIRE,Lophostemon confertus,122 Falcon Ave.,Alamitos Beach,Long Beach,Public,-118.173391,33.766711,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.766711, -118.173391"
2019103002,8GG17418,CAL FIRE,Lophostemon confertus,204-10 Falcon Ave.,Alamitos Beach,Long Beach,Public,-118.173251,33.767731,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.767731, -118.173251"
2019103003,8GG17418,Match,Tabebuia avellanedae,101 Esperanza Ave.,Alamitos Beach,Long Beach,Public,-118.175139,33.766861,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766861, -118.175139"
2019103004,8GG17418,Match,Tabebuia avellanedae,142 Esperanza Ave.,Alamitos Beach,Long Beach,Public,-118.175121,33.767341,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.767341, -118.175121"
2019103010,8GG17418,Match,Arbutus unedo,96-98 Cerritos Ave.,Alamitos Beach,Long Beach,Public,-118.178911,33.766771,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766771, -118.178911"
2019103013,8GG17418,CAL FIRE,Ginkgo Biloba,126 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180771,33.766551,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766551, -118.180771"
2019103015,8GG17418,CAL FIRE,Ginkgo Biloba,131 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180621,33.766381,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766381, -118.180621"
2019103018,8GG17418,Match,Tabebuia avellanedae,1275 E. Ocean Blvd.,Alamitos Beach,Long Beach,Public,-118.175671,33.765611,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.765611, -118.175671"
2019103033,8GG17418,Match,Lagerstroemia indica,1112 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.178581,33.766889,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766889, -118.178581"
2019103038,8GG17418,Match,Lagerstroemia indica,1218-20 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.176701,33.766681,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766681, -118.176701"
2019103039,8GG17418,Match,Lagerstroemia indica,1218-20 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.176614,33.766671,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766671, -118.176614"
2019103040,8GG17418,Match,Lagerstroemia indica,1218-20 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.176541,33.766651,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766651, -118.176541"
2019103044,8GG17418,CAL FIRE,Lophostemon confertus,933 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.181561,33.768571,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.768571, -118.181561"
2019103045,8GG17418,CAL FIRE,Lophostemon confertus,967-73 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.180611,33.768421,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.768421, -118.180611"
2019103046,8GG17418,CAL FIRE,Lophostemon confertus,967-73 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.180621,33.768571,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.768571, -118.180621"
2019103051,8GG17418,CAL FIRE,Lophostemon confertus,1054 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.179241,33.76814,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.76814, -118.179241"
2019103053,8GG17418,CAL FIRE,Lophostemon confertus,1151 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.177691,33.768041,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.768041, -118.177691"
2019103058,8GG17418,CAL FIRE,Lophostemon confertus,1231-37 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.176141,33.767861,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.767861, -118.176141"
2019103060,8GG17418,CAL FIRE,Lophostemon confertus,1328 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.174541,33.767491,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.767491, -118.174541"
2019103061,8GG17418,CAL FIRE,Lophostemon confertus,1424 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.173741,33.767431,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.767431, -118.173741"
2019103063,8GG17418,CAL FIRE,Lophostemon confertus,1428-34 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.173481,33.767365,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.767365, -118.173481"
2019111605,8GG17418,Match,Arbutus unedo,6672 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208012,33.875607,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.875607, -118.208012"
2019111606,8GG17418,Match,Arbutus unedo,6730 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208019,33.876542,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.876542, -118.208019"
2019111615,8GG17418,Match,Arbutus unedo,6816 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208026,33.878636,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.878636, -118.208026"
2019111617,8GG17418,Match,Arbutus unedo,6830 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208031,33.878935,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.878935, -118.208031"
2019111621,8GG17418,Match,Arbutus unedo,6940 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208042,33.880605,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.880605, -118.208042"
2019111628,8GG17418,Match,Arbutus unedo,232 Taylor St.,North PBNIS -- College Square,Long Beach,Public,-118.206257,33.879754,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.879754, -118.206257"
2019111630,8GG17418,Match,Arbutus unedo,255 Taylor St.,North PBNIS -- College Square,Long Beach,Public,-118.206462,33.879854,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.879854, -118.206462"
2019111632,8GG17418,Match,Arbutus unedo,267 Taylor St.,North PBNIS -- College Square,Long Beach,Public,-118.206688,33.879851,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.879851, -118.206688"
2019111636,8GG17418,Match,Lagerstroemia indica,194-96  68th St.,North PBNIS -- College Square,Long Beach,Public,-118.205369,33.877641,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877641, -118.205369"
2019111637,8GG17418,Match,Lagerstroemia indica,194-96 68th St.,North PBNIS -- College Square,Long Beach,Public,-118.205451,33.877641,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877641, -118.205451"
2019111639,8GG17418,Match,Lagerstroemia indica,195-97 68th St.,North PBNIS -- College Square,Long Beach,Public,-118.205551,33.877942,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877942, -118.205551"
2019111644,8GG17418,Match,Lagerstroemia indica,210 68th St.,North PBNIS -- College Square,Long Beach,Public,-118.205696,33.877516,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877516, -118.205696"
2019111645,8GG17418,Match,Lagerstroemia indica,210 68th St.,North PBNIS -- College Square,Long Beach,Public,-118.205697,33.87747,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.87747, -118.205697"
2019111651,8GG17418,Match,Lagerstroemia indica,243 67th Way,North PBNIS -- College Square,Long Beach,Public,-118.206582,33.876885,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.876885, -118.206582"
2019111654,8GG17418,Match,Lagerstroemia indica,420 67th Way,North PBNIS -- College Square,Long Beach,Public,-118.208388,33.876783,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.876783, -118.208388"
2019111655,8GG17418,Match,Lagerstroemia indica,420 67th Way,North PBNIS -- College Square,Long Beach,Public,-118.208446,33.876786,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.876786, -118.208446"
2019111657,8GG17418,Match,Ulmus parvifolia,238 Cummings St.,North PBNIS -- College Square,Long Beach,Public,-118.207071,33.875681,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.875681, -118.207071"
2019111658,8GG17418,Match,Ulmus parvifolia,238 Cummings St.,North PBNIS -- College Square,Long Beach,Public,-118.207074,33.875767,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.875767, -118.207074"
2019111659,8GG17418,Match,Ulmus parvifolia,238 Cummings St.,North PBNIS -- College Square,Long Beach,Public,-118.207073,33.875853,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.875853, -118.207073"
2019111663,8GG17418,Match,Ulmus parvifolia,223 Gardner St.,North PBNIS -- College Square,Long Beach,Public,-118.206445,33.875237,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.875237, -118.206445"
2019122101,8GG17418,Match,Tabebuia avellanedae,4730 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.175891,33.844897,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.844897, -118.175891"
2019122103,8GG17418,Match,Tabebuia avellanedae,4735 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.176031,33.844961,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.844961, -118.176031"
2019122108,8GG17418,Match,Tabebuia avellanedae,4808 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.175939,33.845389,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845389, -118.175939"
2019122110,8GG17418,Match,Tabebuia avellanedae,4809 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.176074,33.845397,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845397, -118.176074"
2019122111,8GG17418,Match,Tabebuia avellanedae,4812 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.175946,33.845441,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845441, -118.175946"
2019122115,8GG17418,Match,Tabebuia avellanedae,4825 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.176111,33.845761,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845761, -118.176111"
2019122116,8GG17418,Match,Tabebuia avellanedae,4825 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.176116,33.845814,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845814, -118.176116"
2019122125,8GG17418,Match,Lagerstroemia indica,4727 Boyar Ave,Ridgewood Triangle,Long Beach,Public,-118.175103,33.844527,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.844527, -118.175103"
2019122128,8GG17418,Match,Lagerstroemia indica,4747 Boyar Ave,Ridgewood Triangle,Long Beach,Public,-118.175157,33.845081,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845081, -118.175157"
2019122132,8GG17418,Match,Arbutus unedo,4704 Matney Ave,Ridgewood Triangle,Long Beach,Public,-118.174207,33.843541,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.843541, -118.174207"
2019122133,8GG17418,Match,Arbutus unedo,4704 Matney Ave,Ridgewood Triangle,Long Beach,Public,-188.174176,33.843589,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,
2019122134,8GG17418,Match,Arbutus unedo,4750 Matney Ave,Ridgewood Triangle,Long Beach,Public,-118.174155,33.844778,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.844778, -118.174155"
2019122138,8GG17418,CAL FIRE,Cercis occidentalis,1235 Luray St.,Ridgewood Triangle,Long Beach,Public,-118.175455,33.846421,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.846421, -118.175455"
2019122140,8GG17418,CAL FIRE,Cercis occidentalis,1239 Luray St.,Ridgewood Triangle,Long Beach,Public,-118.175437,33.846423,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.846423, -118.175437"
2019122145,8GG17418,CAL FIRE,Cercis occidentalis,1315 Luray St.,Ridgewood Triangle,Long Beach,Public,-118.174691,33.846421,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.846421, -118.174691"
